trainid,trainno,stationcode,blocksection,distance,arrivaltime,departuretime,05:59:00,06:00:00
610627,2010,KOA,KOA-AGD,540.21,94440,94440,,
610627,2010,AGD,AGD-BINA,551.88,94800,94800,,
610627,2010,BINA,BINA-KIKA,559.9,96360,96360,,
610627,2010,KIKA,KIKA-MABA,569.33,97200,97200,,
610627,2010,MABA,MABA-KAH,577.23,97500,97500,,
610627,2010,KAH,KAH-CLHT,586.03,97800,97800,,
610627,2010,CLHT,CLHT-BET,591.05,97980,97980,,
610627,2010,BET,BET-BAQ,595.64,98160,98160,,
610627,2010,BAQ,BAQ-PAI,605.53,98580,98580,,
610627,2010,PAI,PAI-GLG,614.23,98880,98880,,
610627,2010,GLG,GLG-SUMR,623.77,99240,99240,,
610627,2010,SUMR,SUMR-SORI,631.15,99480,99480,,
610627,2010,SORI,SORI-BHS,639.48,99780,99780,,
610627,2010,BHS,BHS-SCI,645,99960,99960,,
610627,2010,SCI,SCI-SMT,654.16,103620,103620,,
610627,2010,SMT,SMT-DWG,661.39,103860,103860,,
610627,2010,DWG,DWG-BVB,670.83,104220,104220,,
610627,2010,BVB,BVB-SUW,679.62,104520,104520,,
610627,2010,SUW,SUW-NSZ,687.15,104820,104820,,
610627,2010,NSZ,NSZ-BPL,696.75,105180,105180,,
610627,2010,BPL,BPL-HBJ,698.27,108900,109500,,
610627,2010,HBJ,HBJ-MSO,704.3,110160,110160,,
610627,2010,MSO,MSO-MDDP,710.31,110400,110400,,
610627,2010,MDDP,MDDP-ITKL,720.61,110760,110760,,
610627,2010,ITKL,ITKL-ODG,726.03,110940,110940,,
610627,2010,ODG,ODG-BKA,734.09,111240,111240,,
610627,2010,BKA,BKA-CHQ,745.62,111720,111720,,
610627,2010,CHQ,CHQ-MIG,752.05,112080,112080,,
610627,2010,MIG,MIG-BNI,758.23,112560,112560,,
610627,2010,BNI,BNI-HBD,765.01,112980,112980,,
610627,2010,HBD,HBD-PRKD,772.19,113400,113400,,
610627,2010,PRKD,PRKD-ET,781.31,113760,113760,,
610627,2010,ET,,789.92,116100,116700,,
610629,51183,NRKR,,1002.42,57600,57600,,
610630,20809,BZA,BZA-VBC,1744.5,95400,96600,,
610630,20809,VBC,VBC-NWBV,1741.5,96720,96720,,
610630,20809,NWBV,NWBV-RYP,1737.79,96960,96960,,
610630,20809,RYP,RYP-KI,1734.15,97140,97140,,
610630,20809,KI,KI-CVV,1728.71,97800,97800,,
610630,20809,CVV,CVV-GNN,1721.71,98040,98040,,
610630,20809,GNN,GNN-YP,1714.71,98280,98280,,
610630,20809,YP,YP-TNGM,1704.71,98640,98640,,
610630,20809,TNGM,TNGM-MDR,1699.71,98880,98880,,
610630,20809,MDR,MDR-MTMI,1690.71,99240,99240,,
610630,20809,MTMI,MTMI-BKL,1684.71,99540,99540,,
610630,20809,BKL,BKL-NVC,1674.71,99900,99900,,
610630,20809,NVC,NVC-CKN,1668.71,100140,100140,,
610630,20809,CKN,CKN-PNDP,1662.71,100380,100380,,
610630,20809,PNDP,PNDP-KMT,1656.71,100680,100680,,
610630,20809,KMT,KMT-MLMG,1647.71,101040,101040,,
610630,20809,MLMG,MLMG-PPY,1638.71,101400,101400,,
610630,20809,PPY,PPY-DKJ,1632.71,101700,101700,,
610630,20809,DKJ,DKJ-GLA,1624.71,102720,102720,,
610630,20809,GLA,GLA-GUU,1619.96,102900,102900,,
610630,20809,GUU,GUU-MABD,1611.8,103320,103320,,
610630,20809,MABD,MABD-TAA,1600.58,103740,103740,,
610630,20809,TAA,TAA-KDM,1594.48,104040,104040,,
610630,20809,KDM,KDM-INK,1585.37,104340,104340,,
610630,20809,INK,INK-NKD,1579.29,104580,104580,,
610630,20809,NKD,NKD-YGL,1569.87,104940,104940,,
610630,20809,YGL,YGL-CLE,1560.29,105360,105360,,
610630,20809,CLE,CLE-WL,1552.51,105660,105660,,
610630,20809,WL,WL-KZJF,1540.2,107160,107160,,
610630,20809,KZJF,KZJF-KZJE,1531.73,107640,107640,,
610630,20809,KZJE,,1530.94,107940,107940,,
610643,1025,ET,,789.92,48000,48600,,
610647,7092,ET,ET-JUH,789.92,139440,140940,,
610647,7092,JUH,JUH-KRTH,792.53,141660,141660,,
610647,7092,KRTH,KRTH-KSLA,800.58,141960,141960,,
610647,7092,KSLA,KSLA-TAKU,806.47,142200,142200,,
610647,7092,TAKU,TAKU-SAHL,812.36,142440,142440,,
610647,7092,SAHL,SAHL-KQE,816.56,142620,142620,,
610647,7092,KQE,KQE-POX,822.83,142860,142860,,
610647,7092,POX,POX-DOH,829.47,143100,143100,,
610647,7092,DOH,DOH-MGRD,837.43,143460,143460,,
610647,7092,MGRD,MGRD-BBTR,842.11,143700,143700,,
610647,7092,BBTR,BBTR-GDYA,848.29,143940,143940,,
610647,7092,GDYA,GDYA-DHQ,860.15,144360,144360,,
610647,7092,DHQ,DHQ-MJY,875.22,145140,145140,,
610647,7092,MJY,MJY-BZU,887.97,146040,146040,,
610647,7092,BZU,BZU-MALK,896.66,146820,146940,,
610647,7092,MALK,MALK-BYS,903,147240,147240,,
610647,7092,BYS,BYS-AMLA,909.65,147480,147480,,
610647,7092,AMLA,AMLA-JKR,919.45,147960,147960,,
610647,7092,JKR,JKR-MTY,931.34,148500,148500,,
610647,7092,MTY,MTY-HTN,942.51,148860,148860,,
610647,7092,HTN,HTN-CCD,951.77,149220,149220,,
610647,7092,CCD,CCD-GDKP,957.67,149460,149460,,
610647,7092,GDKP,GDKP-TEO,966.67,150120,150120,,
610647,7092,TEO,TEO-PAR,975.26,150780,150780,,
610647,7092,PAR,PAR-DDMT,984.2,151140,151140,,
610647,7092,DDMT,DDMT-NRKR,992.8,151500,151500,,
610647,7092,NRKR,NRKR-TNH,1002.42,151860,151860,,
610647,7092,TNH,TNH-KLBA,1009.35,152160,152160,,
610647,7092,KLBA,KLBA-KATL,1017.48,152460,152460,,
610647,7092,KATL,KATL-MER,1027.53,152820,152820,,
610647,7092,MER,MER-SNKB,1036.76,153120,153120,,
610647,7092,SNKB,SNKB-KOHL,1043.87,153420,153420,,
610647,7092,KOHL,KOHL-KSWR,1052.68,153720,153720,,
610647,7092,KSWR,KSWR-BWRA,1064.36,154140,154140,,
610647,7092,BWRA,BWRA-GNQ,1075.14,154500,154500,,
610647,7092,GNQ,GNQ-NGP,1081.4,154740,154740,,
610647,7092,NGP,NGP-AJNI,1087.95,157740,158340,,
610647,7092,AJNI,AJNI-KRI,1090.87,159000,159000,,
610647,7092,KRI,KRI-GMG,1100.11,159300,159300,,
610647,7092,GMG,GMG-BTBR,1106.59,159660,159660,,
610647,7092,BTBR,BTBR-BOK,1115.39,159960,159960,,
610647,7092,BOK,BOK-SNI,1123.31,160320,160320,,
610647,7092,SNI,SNI-TGP,1133.9,160740,160740,,
610647,7092,TGP,TGP-SLOR,1142.44,161040,161040,,
610647,7092,SLOR,SLOR-VADR,1152.41,161340,161340,,
610647,7092,VADR,VADR-SEGM,1159.85,161640,161640,,
610647,7092,SEGM,SEGM-WR,1164.17,161880,162000,,
610647,7092,WR,WR-CHJC,1166.74,162240,162240,,
610647,7092,CHJC,CHJC-BPK,1170.72,162600,162600,,
610647,7092,BPK,BPK-SNN,1177.3,162840,162840,,
610647,7092,SNN,SNN-WG,1183.99,163140,163140,,
610647,7092,WG,WG-HGT,1192.42,163440,163440,,
610647,7092,HGT,HGT-YNA,1201.21,163740,163740,,
610647,7092,YNA,YNA-NGI,1206.29,163980,163980,,
610647,7092,NGI,NGI-CKNI,1216.6,164400,164400,,
610647,7092,CKNI,CKNI-WRR,1228.81,164820,164820,,
610647,7092,WRR,WRR-MJRI,1239.06,165240,165240,,
610647,7092,MJRI,MJRI-BUX,1251.31,165780,165780,,
610647,7092,BUX,BUX-TAE,1260.91,166140,166140,,
610647,7092,TAE,TAE-CPW,1270.64,166560,166560,,
610647,7092,CPW,CPW-VVKN,1278.64,166920,166920,,
610647,7092,VVKN,VVKN-CD,1279.64,167100,167100,,
610647,7092,CD,CD-BUPH,1285.28,167280,167280,,
610647,7092,BUPH,BUPH-GNVR,1290.19,167580,167580,,
610647,7092,GNVR,GNVR-BPQ,1293.97,167700,167700,,
610647,7092,BPQ,BPQ-MAGH,1299.17,171000,171600,,
610647,7092,MAGH,MAGH-VHGN,1308.68,173880,173880,,
610647,7092,VHGN,VHGN-WIRR,1317.29,174180,174180,,
610647,7092,WIRR,WIRR-MKDI,1326.29,174540,174540,,
610647,7092,MKDI,MKDI-SRUR,1339.29,175020,175020,,
610647,7092,SRUR,SRUR-VEM,1350.29,175500,175500,,
610647,7092,VEM,VEM-SKZR,1360.29,175860,175860,,
610647,7092,SKZR,SKZR-RLT,1368.29,176220,176220,,
610647,7092,RLT,RLT-ASAF,1375.26,176520,176520,,
610647,7092,ASAF,ASAF-RLW,1382.64,176820,176820,,
610647,7092,RLW,RLW-RECH,1390.23,177120,177120,,
610647,7092,RECH,RECH-BPA,1396.37,177360,177360,,
610647,7092,BPA,BPA-MMZ,1406.87,177720,177720,,
610647,7092,MMZ,MMZ-RVKH,1416.2,178080,178080,,
610647,7092,RVKH,RVKH-MCI,1420.2,178260,178260,,
610647,7092,MCI,MCI-PPZ,1427.2,178560,178680,,
610647,7092,PPZ,PPZ-RDM,1436.2,179040,179040,,
610647,7092,RDM,RDM-RGPM,1441.2,179400,179520,,
610647,7092,RGPM,RGPM-PDPL,1451.2,179940,179940,,
610647,7092,PDPL,PDPL-KYOP,1459.2,180240,180240,,
610647,7092,KYOP,KYOP-KOLR,1467.2,180480,180480,,
610647,7092,KOLR,KOLR-OEA,1472.2,180720,180720,,
610647,7092,OEA,OEA-PTKP,1477.2,180900,180900,,
610647,7092,PTKP,PTKP-BGSF,1480.2,181020,181020,,
610647,7092,BGSF,BGSF-JMKT,1490.2,181440,181440,,
610647,7092,JMKT,JMKT-OPL,1496.2,181740,181740,,
610647,7092,OPL,OPL-HSP,1508.18,182160,182160,,
610647,7092,HSP,HSP-KMPT,1519.95,182640,182640,,
610647,7092,KMPT,KMPT-KZJE,1526.21,183000,183000,,
610647,7092,KZJE,,1530.94,183300,183300,,
610651,2046,ET,,789.92,75000,75600,,
610652,11015,ET,ET-PRKD,789.92,129300,129900,,
610652,11015,PRKD,PRKD-HBD,781.31,130500,130500,,
610652,11015,HBD,HBD-BNI,772.19,130980,131100,,
610652,11015,BNI,BNI-MIG,765.01,131640,131640,,
610652,11015,MIG,MIG-CHQ,758.23,132420,132420,,
610652,11015,CHQ,CHQ-BKA,752.05,132780,132780,,
610652,11015,BKA,BKA-ODG,745.62,133200,133200,,
610652,11015,ODG,ODG-ITKL,734.09,133620,133620,,
610652,11015,ITKL,ITKL-MDDP,726.03,134040,134040,,
610652,11015,MDDP,MDDP-MSO,720.61,134340,134460,,
610652,11015,MSO,MSO-HBJ,710.31,135060,135060,,
610652,11015,HBJ,HBJ-BPL,704.3,135480,135600,,
610652,11015,BPL,BPL-NSZ,698.27,136800,137100,,
610652,11015,NSZ,NSZ-SUW,696.75,137400,137400,,
610652,11015,SUW,SUW-BVB,687.15,137760,137760,,
610652,11015,BVB,BVB-DWG,679.62,138060,138060,,
610652,11015,DWG,DWG-SMT,670.83,138360,138360,,
610652,11015,SMT,SMT-SCI,661.39,138720,138720,,
610652,11015,SCI,SCI-BHS,654.16,138960,138960,,
610652,11015,BHS,BHS-SORI,645,139440,139560,,
610652,11015,SORI,SORI-SUMR,639.48,139920,139920,,
610652,11015,SUMR,SUMR-GLG,631.15,140220,140220,,
610652,11015,GLG,GLG-PAI,623.77,140520,140520,,
610652,11015,PAI,PAI-BAQ,614.23,140880,140880,,
610652,11015,BAQ,BAQ-BET,605.53,141300,141420,,
610652,11015,BET,BET-CLHT,595.64,141960,141960,,
610652,11015,CLHT,CLHT-KAH,591.05,142320,142320,,
610652,11015,KAH,KAH-MABA,586.03,142680,142680,,
610652,11015,MABA,MABA-KIKA,577.23,143100,143100,,
610652,11015,KIKA,KIKA-BINA,569.33,143520,143520,,
610652,11015,BINA,BINA-AGD,559.9,146040,146340,,
610652,11015,AGD,AGD-KOA,551.88,147000,147000,,
610652,11015,KOA,KOA-MXS,540.21,147420,147420,,
610652,11015,MXS,MXS-DUA,533.93,147660,147660,,
610652,11015,DUA,DUA-JLN,525.38,147960,147960,,
610652,11015,JLN,JLN-JRO,513.82,148380,148380,,
610652,11015,JRO,JRO-LAR,506.8,148740,149700,,
610652,11015,LAR,LAR-DWA,497.24,150360,150480,,
610652,11015,DWA,DWA-JHA,486.91,151020,151020,,
610652,11015,JHA,JHA-BJA,477,151380,151380,,
610652,11015,BJA,BJA-DLA,468.26,151680,151680,,
610652,11015,DLA,DLA-TBT,463.22,151860,151860,,
610652,11015,TBT,TBT-MZX,457.64,152040,152040,,
610652,11015,MZX,MZX-BZY,452.56,152220,152220,,
610652,11015,BZY,BZY-BPW,444.68,152520,152520,,
610652,11015,BPW,BPW-BAB,437.07,152760,152760,,
610652,11015,BAB,BAB-KHJ,432.68,153060,153180,,
610652,11015,KHJ,KHJ-BJI,424.5,153720,153720,,
610652,11015,BJI,BJI-JHSA,415.81,154020,154020,,
610652,11015,JHSA,JHSA-JHS,410.85,154320,154320,,
610652,11015,JHS,,407.33,155400,156000,,
610653,12591,JHS,JHS-JHSA,407.33,60300,60900,,
610653,12591,JHSA,JHSA-BJI,410.85,61200,61200,,
610653,12591,BJI,BJI-KHJ,415.81,61680,61680,,
610653,12591,KHJ,KHJ-BAB,424.5,61980,61980,,
610653,12591,BAB,BAB-BPW,432.68,62280,62280,,
610653,12591,BPW,BPW-BZY,437.07,62460,62460,,
610653,12591,BZY,BZY-MZX,444.68,62760,62760,,
610653,12591,MZX,MZX-TBT,452.56,63060,63060,,
610653,12591,TBT,TBT-DLA,457.64,63240,63240,,
610653,12591,DLA,DLA-BJA,463.22,63420,63420,,
610653,12591,BJA,BJA-JHA,468.26,63600,63600,,
610653,12591,JHA,JHA-DWA,477,63900,63900,,
610653,12591,DWA,DWA-LAR,486.91,64260,64260,,
610653,12591,LAR,LAR-JRO,497.24,64740,64860,,
610653,12591,JRO,JRO-JLN,506.8,65400,65400,,
610653,12591,JLN,JLN-DUA,513.82,65640,65640,,
610653,12591,DUA,DUA-MXS,525.38,66060,66060,,
610653,12591,MXS,MXS-KOA,533.93,66360,66360,,
610653,12591,KOA,KOA-AGD,540.21,66600,66600,,
610653,12591,AGD,AGD-BINA,551.88,67020,67020,,
610653,12591,BINA,BINA-KIKA,559.9,70200,70200,,
610653,12591,KIKA,KIKA-MABA,569.33,70740,70740,,
610653,12591,MABA,MABA-KAH,577.23,71040,71040,,
610653,12591,KAH,KAH-CLHT,586.03,71340,71340,,
610653,12591,CLHT,CLHT-BET,591.05,71520,71520,,
610653,12591,BET,BET-BAQ,595.64,71700,71700,,
610653,12591,BAQ,BAQ-PAI,605.53,72060,72060,,
610653,12591,PAI,PAI-GLG,614.23,72420,72420,,
610653,12591,GLG,GLG-SUMR,623.77,72780,72780,,
610653,12591,SUMR,SUMR-SORI,631.15,73020,73020,,
610653,12591,SORI,SORI-BHS,639.48,73320,73320,,
610653,12591,BHS,BHS-SCI,645,73500,73500,,
610653,12591,SCI,SCI-SMT,654.16,73980,73980,,
610653,12591,SMT,SMT-DWG,661.39,74340,74340,,
610653,12591,DWG,DWG-BVB,670.83,74820,74820,,
610653,12591,BVB,BVB-SUW,679.62,75240,75240,,
610653,12591,SUW,SUW-NSZ,687.15,75660,75660,,
610653,12591,NSZ,NSZ-BPL,696.75,76080,76080,,
610653,12591,BPL,BPL-HBJ,698.27,76500,76800,,
610653,12591,HBJ,HBJ-MSO,704.3,77400,77400,,
610653,12591,MSO,MSO-MDDP,710.31,77640,77640,,
610653,12591,MDDP,MDDP-ITKL,720.61,78000,78000,,
610653,12591,ITKL,ITKL-ODG,726.03,78300,78300,,
610653,12591,ODG,ODG-BKA,734.09,78780,78780,,
610653,12591,BKA,BKA-CHQ,745.62,79380,79380,,
610653,12591,CHQ,CHQ-MIG,752.05,79800,79800,,
610653,12591,MIG,MIG-BNI,758.23,80280,80280,,
610653,12591,BNI,BNI-HBD,765.01,80700,80700,,
610653,12591,HBD,HBD-PRKD,772.19,81300,81300,,
610653,12591,PRKD,PRKD-ET,781.31,81900,81900,,
610653,12591,ET,ET-JUH,789.92,83100,83700,,
610653,12591,JUH,JUH-KRTH,792.53,84300,84300,,
610653,12591,KRTH,KRTH-KSLA,800.58,84600,84600,,
610653,12591,KSLA,KSLA-TAKU,806.47,84840,84840,,
610653,12591,TAKU,TAKU-SAHL,812.36,85080,85080,,
610653,12591,SAHL,SAHL-KQE,816.56,85320,85320,,
610653,12591,KQE,KQE-POX,822.83,85560,85560,,
610653,12591,POX,POX-DOH,829.47,85800,85800,,
610653,12591,DOH,DOH-MGRD,837.43,86160,86160,,
610653,12591,MGRD,MGRD-BBTR,842.11,86400,86400,,
610653,12591,BBTR,BBTR-GDYA,848.29,86640,86640,,
610653,12591,GDYA,GDYA-DHQ,860.15,87180,87300,,
610653,12591,DHQ,DHQ-MJY,875.22,88140,88380,,
610653,12591,MJY,MJY-BZU,887.97,89280,89460,,
610653,12591,BZU,BZU-MALK,896.66,89940,90120,,
610653,12591,MALK,MALK-BYS,903,90540,90540,,
610653,12591,BYS,BYS-AMLA,909.65,90840,90840,,
610653,12591,AMLA,AMLA-JKR,919.45,91320,91440,,
610653,12591,JKR,JKR-MTY,931.34,91980,91980,,
610653,12591,MTY,MTY-HTN,942.51,92340,92340,,
610653,12591,HTN,HTN-CCD,951.77,92700,92700,,
610653,12591,CCD,CCD-GDKP,957.67,92940,92940,,
610653,12591,GDKP,GDKP-TEO,966.67,93600,93600,,
610653,12591,TEO,TEO-PAR,975.26,94320,94320,,
610653,12591,PAR,PAR-DDMT,984.2,94740,94860,,
610653,12591,DDMT,DDMT-NRKR,992.8,95340,95340,,
610653,12591,NRKR,NRKR-TNH,1002.42,95700,95700,,
610653,12591,TNH,TNH-KLBA,1009.35,96000,96000,,
610653,12591,KLBA,KLBA-KATL,1017.48,96300,96300,,
610653,12591,KATL,KATL-MER,1027.53,96720,96720,,
610653,12591,MER,MER-SNKB,1036.76,97500,97500,,
610653,12591,SNKB,SNKB-KOHL,1043.87,97800,97800,,
610653,12591,KOHL,KOHL-KSWR,1052.68,98100,98100,,
610653,12591,KSWR,KSWR-BWRA,1064.36,98520,98520,,
610653,12591,BWRA,BWRA-GNQ,1075.14,98880,98880,,
610653,12591,GNQ,GNQ-NGP,1081.4,99600,99600,,
610653,12591,NGP,NGP-AJNI,1087.95,100200,100800,,
610653,12591,AJNI,AJNI-KRI,1090.87,101400,101400,,
610653,12591,KRI,KRI-GMG,1100.11,101700,101700,,
610653,12591,GMG,GMG-BTBR,1106.59,101940,101940,,
610653,12591,BTBR,BTBR-BOK,1115.39,102240,102240,,
610653,12591,BOK,BOK-SNI,1123.31,102660,102660,,
610653,12591,SNI,SNI-TGP,1133.9,103020,103020,,
610653,12591,TGP,TGP-SLOR,1142.44,103320,103320,,
610653,12591,SLOR,SLOR-VADR,1152.41,104040,104040,,
610653,12591,VADR,VADR-SEGM,1159.85,104640,104640,,
610653,12591,SEGM,SEGM-CHJC,1164.17,105060,105180,,
610653,12591,CHJC,CHJC-BPK,1170.72,105540,105540,,
610653,12591,BPK,BPK-SNN,1177.3,105780,105780,,
610653,12591,SNN,SNN-WG,1183.99,106020,106020,,
610653,12591,WG,WG-HGT,1192.42,106320,106320,,
610653,12591,HGT,HGT-YNA,1201.21,106680,107880,,
610653,12591,YNA,YNA-NGI,1206.29,108240,108240,,
610653,12591,NGI,NGI-CKNI,1216.6,108660,108660,,
610653,12591,CKNI,CKNI-WRR,1228.81,109080,109080,,
610653,12591,WRR,WRR-MJRI,1239.06,109560,109560,,
610653,12591,MJRI,MJRI-BUX,1251.31,110100,110100,,
610653,12591,BUX,BUX-TAE,1260.91,110460,110460,,
610653,12591,TAE,TAE-CPW,1270.64,111540,111540,,
610653,12591,CPW,CPW-VVKN,1278.64,111900,111900,,
610653,12591,VVKN,VVKN-CD,1279.64,112080,112080,,
610653,12591,CD,CD-BUPH,1285.28,112440,112620,,
610653,12591,BUPH,BUPH-GNVR,1290.19,113820,116160,,
610653,12591,GNVR,GNVR-BPQ,1293.97,117240,117240,,
610653,12591,BPQ,BPQ-MAGH,1299.17,118800,120000,,
610653,12591,MAGH,MAGH-VHGN,1308.68,120600,120600,,
610653,12591,VHGN,VHGN-WIRR,1317.29,120900,120900,,
610653,12591,WIRR,WIRR-MKDI,1326.29,121260,121260,,
610653,12591,MKDI,MKDI-SRUR,1339.29,121740,121740,,
610653,12591,SRUR,SRUR-VEM,1350.29,122220,122220,,
610653,12591,VEM,VEM-SKZR,1360.29,122580,122580,,
610653,12591,SKZR,SKZR-RLT,1368.29,123000,123060,,
610653,12591,RLT,RLT-ASAF,1375.26,123420,123420,,
610653,12591,ASAF,ASAF-RLW,1382.64,123720,123720,,
610653,12591,RLW,RLW-RECH,1390.23,123960,123960,,
610653,12591,RECH,RECH-BPA,1396.37,124200,124200,,
610653,12591,BPA,BPA-MMZ,1406.87,125220,125280,,
610653,12591,MMZ,MMZ-RVKH,1416.2,125700,125700,,
610653,12591,RVKH,RVKH-MCI,1420.2,125820,125820,,
610653,12591,MCI,MCI-PPZ,1427.2,126180,126240,,
610653,12591,PPZ,PPZ-RDM,1436.2,126600,126600,,
610653,12591,RDM,RDM-RGPM,1441.2,126840,126900,,
610653,12591,RGPM,RGPM-PDPL,1451.2,127320,127320,,
610653,12591,PDPL,PDPL-KYOP,1459.2,127620,127620,,
610653,12591,KYOP,KYOP-KOLR,1467.2,127860,127860,,
610653,12591,KOLR,KOLR-OEA,1472.2,128100,128100,,
610653,12591,OEA,OEA-PTKP,1477.2,128280,128280,,
610653,12591,PTKP,PTKP-BGSF,1480.2,128400,128400,,
610653,12591,BGSF,BGSF-JMKT,1490.2,128820,128820,,
610653,12591,JMKT,JMKT-OPL,1496.2,129060,129060,,
610653,12591,OPL,OPL-HSP,1508.18,129480,129480,,
610653,12591,HSP,HSP-KMPT,1519.95,129960,129960,,
610653,12591,KMPT,KMPT-KZJE,1526.21,130200,130200,,
610653,12591,KZJE,,1530.94,131640,131640,,
610657,16032,NDLS,NDLS-CSB,0,135000,137700,,
610657,16032,CSB,CSB-TKJ,1.3,137940,137940,,
610657,16032,TKJ,TKJ-PGMD,2.6,138180,138180,,
610657,16032,PGMD,PGMD-NZM,4.12,138240,138240,,
610657,16032,NZM,NZM-OKA,7.23,138480,138600,,
610657,16032,OKA,OKA-TKD,10.89,139020,139020,,
610657,16032,TKD,TKD-TKDC,14.55,139260,139260,,
610657,16032,TKDC,TKDC-FDB,20.3,139620,139620,,
610657,16032,FDB,FDB-FDN,24.84,140280,140400,,
610657,16032,FDN,FDN-BVH,28.85,141240,141240,,
610657,16032,BVH,BVH-AST,32.85,141720,141720,,
610657,16032,AST,AST-PWL,42.76,142320,142320,,
610657,16032,PWL,PWL-RDE,53.99,144180,144180,,
610657,16032,RDE,RDE-SHLK,63.3,144480,144480,,
610657,16032,SHLK,SHLK-BNCR,73.73,144840,144840,,
610657,16032,BNCR,BNCR-HDL,76.73,144960,144960,,
610657,16032,HDL,HDL-KSV,83.73,145200,145200,,
610657,16032,KSV,KSV-CHJ,96.03,145680,145680,,
610657,16032,CHJ,CHJ-AJH,106.23,146040,146040,,
610657,16032,AJH,AJH-VRBD,116.24,146400,146400,,
610657,16032,VRBD,VRBD-BTSR,127.28,146760,146760,,
610657,16032,BTSR,BTSR-MTJ,134.64,147000,147000,,
610657,16032,MTJ,MTJ-BAD,137.05,147720,148020,,
610657,16032,BAD,BAD-FAR,147.27,148740,149700,,
610657,16032,FAR,FAR-DDDM,155.96,150180,150180,,
610657,16032,DDDM,DDDM-KXM,159,150240,150240,,
610657,16032,KXM,KXM-RNKA,167,150600,150600,,
610657,16032,RNKA,RNKA-BFP,175.98,150900,150900,,
610657,16032,BFP,BFP-RKM,185.05,151200,151200,,
610657,16032,RKM,RKM-AGC,186.5,151380,151380,,
610657,16032,AGC,AGC-BHA,190.38,151920,152220,,
610657,16032,BHA,BHA-JJ,200.66,152820,152820,,
610657,16032,JJ,JJ-MIA,216,153360,153360,,
610657,16032,MIA,MIA-DHO,230.39,154500,154500,,
610657,16032,DHO,DHO-HET,242.84,155580,155580,,
610657,16032,HET,HET-SIKD,256.4,156120,156120,,
610657,16032,SIKD,SIKD-MRA,262.35,156300,156300,,
610657,16032,MRA,MRA-SANK,270.33,156720,156840,,
610657,16032,SANK,SANK-NUB,280,157260,157260,,
610657,16032,NUB,NUB-BAO,283.67,157320,157320,,
610657,16032,BAO,BAO-RRU,289.56,157560,157560,,
610657,16032,RRU,RRU-BLNR,295.76,157920,157920,,
610657,16032,BLNR,BLNR-GWL,305.98,158640,158640,,
610657,16032,GWL,GWL-STLI,308.82,159120,159300,,
610657,16032,STLI,STLI-SLV,317.38,159840,159840,,
610657,16032,SLV,SLV-ARI,324.85,160380,160380,,
610657,16032,ARI,ARI-AEH,332.27,160620,160620,,
610657,16032,AEH,AEH-SMTL,342.53,160980,160980,,
610657,16032,SMTL,SMTL-DBA,347.04,161100,161100,,
610657,16032,DBA,DBA-KTRA,352.27,161340,161340,,
610657,16032,KTRA,KTRA-SOR,361.84,161640,161640,,
610657,16032,SOR,SOR-DAA,371.4,162000,162000,,
610657,16032,DAA,DAA-CIRL,382.66,162600,162600,,
610657,16032,CIRL,CIRL-KRQ,389.55,162840,162840,,
610657,16032,KRQ,KRQ-JHS,395.96,163080,163080,,
610657,16032,JHS,JHS-JHSA,407.33,164100,164700,,
610657,16032,JHSA,JHSA-BJI,410.85,165000,165000,,
610657,16032,BJI,BJI-KHJ,415.81,165480,165480,,
610657,16032,KHJ,KHJ-BAB,424.5,165780,165780,,
610657,16032,BAB,BAB-BPW,432.68,166200,167280,,
610657,16032,BPW,BPW-BZY,437.07,167760,167760,,
610657,16032,BZY,BZY-MZX,444.68,168060,168060,,
610657,16032,MZX,MZX-TBT,452.56,168360,168360,,
610657,16032,TBT,TBT-DLA,457.64,168540,168540,,
610657,16032,DLA,DLA-BJA,463.22,168720,168720,,
610657,16032,BJA,BJA-JHA,468.26,168900,168900,,
610657,16032,JHA,JHA-DWA,477,169200,169200,,
610657,16032,DWA,DWA-LAR,486.91,169560,169560,,
610657,16032,LAR,LAR-JRO,497.24,170100,170100,,
610657,16032,JRO,JRO-JLN,506.8,170700,170700,,
610657,16032,JLN,JLN-DUA,513.82,170940,170940,,
610657,16032,DUA,DUA-MXS,525.38,171360,171360,,
610657,16032,MXS,MXS-KOA,533.93,171660,171660,,
610657,16032,KOA,KOA-AGD,540.21,173220,173220,,
610657,16032,AGD,AGD-BINA,551.88,174120,174120,,
610657,16032,BINA,BINA-KIKA,559.9,177300,177600,,
610657,16032,KIKA,KIKA-MABA,569.33,178200,178200,,
610657,16032,MABA,MABA-KAH,577.23,178500,178500,,
610657,16032,KAH,KAH-CLHT,586.03,178800,178800,,
610657,16032,CLHT,CLHT-BET,591.05,178980,178980,,
610657,16032,BET,BET-BAQ,595.64,179160,179160,,
610657,16032,BAQ,BAQ-PAI,605.53,179520,179520,,
610657,16032,PAI,PAI-GLG,614.23,179880,179880,,
610657,16032,GLG,GLG-SUMR,623.77,180240,180240,,
610657,16032,SUMR,SUMR-SORI,631.15,180480,180480,,
610657,16032,SORI,SORI-BHS,639.48,180780,180780,,
610657,16032,BHS,BHS-SCI,645,180960,180960,,
610657,16032,SCI,SCI-SMT,654.16,181440,181560,,
610657,16032,SMT,SMT-DWG,661.39,181980,181980,,
610657,16032,DWG,DWG-BVB,670.83,182520,182520,,
610657,16032,BVB,BVB-SUW,679.62,182940,182940,,
